item,occupationLabel
http://www.wikidata.org/entity/Q18244288,militaire
http://www.wikidata.org/entity/Q18280006,
http://www.wikidata.org/entity/Q18280475,officier
http://www.wikidata.org/entity/Q18376061,personnalité politique
http://www.wikidata.org/entity/Q18394549,
http://www.wikidata.org/entity/Q18409402,
http://www.wikidata.org/entity/Q18411286,
http://www.wikidata.org/entity/Q18411886,peintre
http://www.wikidata.org/entity/Q18412857,
http://www.wikidata.org/entity/Q18434263,personnalité politique
http://www.wikidata.org/entity/Q18508534,
http://www.wikidata.org/entity/Q18521574,peintre
http://www.wikidata.org/entity/Q18527867,cavalier
http://www.wikidata.org/entity/Q18572168,
http://www.wikidata.org/entity/Q18588408,
http://www.wikidata.org/entity/Q18590287,
http://www.wikidata.org/entity/Q18613533,
http://www.wikidata.org/entity/Q18634156,
http://www.wikidata.org/entity/Q18634170,
http://www.wikidata.org/entity/Q18634189,
http://www.wikidata.org/entity/Q18634546,
http://www.wikidata.org/entity/Q18634582,
http://www.wikidata.org/entity/Q18648772,rhéteur
http://www.wikidata.org/entity/Q18691556,rhéteur
http://www.wikidata.org/entity/Q18707150,mathématicien
http://www.wikidata.org/entity/Q18712991,acteur
http://www.wikidata.org/entity/Q18746962,
http://www.wikidata.org/entity/Q18753118,
http://www.wikidata.org/entity/Q18759343,
http://www.wikidata.org/entity/Q18816821,personnalité politique
http://www.wikidata.org/entity/Q18816895,
http://www.wikidata.org/entity/Q18922234,fonctionnaire
http://www.wikidata.org/entity/Q18936044,
http://www.wikidata.org/entity/Q19202664,soldat
http://www.wikidata.org/entity/Q19295026,peintre
http://www.wikidata.org/entity/Q19295027,personnalité politique
http://www.wikidata.org/entity/Q19295751,
http://www.wikidata.org/entity/Q19295754,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19295754,militaire
http://www.wikidata.org/entity/Q19301902,
http://www.wikidata.org/entity/Q19325968,
http://www.wikidata.org/entity/Q19404638,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19560496,
http://www.wikidata.org/entity/Q19587868,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19587868,militaire
http://www.wikidata.org/entity/Q19592108,
http://www.wikidata.org/entity/Q19592134,militaire
http://www.wikidata.org/entity/Q19594096,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19609971,
http://www.wikidata.org/entity/Q19635464,magistrat monétaire
http://www.wikidata.org/entity/Q19693405,personnalité politique
http://www.wikidata.org/entity/Q19713092,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19713092,militaire
http://www.wikidata.org/entity/Q19714605,préfet du prétoire
http://www.wikidata.org/entity/Q19714700,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19714700,militaire
http://www.wikidata.org/entity/Q19714708,militaire
http://www.wikidata.org/entity/Q19714893,
http://www.wikidata.org/entity/Q19714976,écrivain
http://www.wikidata.org/entity/Q19714976,rhéteur
http://www.wikidata.org/entity/Q19715326,militaire
http://www.wikidata.org/entity/Q19715612,militaire
http://www.wikidata.org/entity/Q19715635,grammaticus
http://www.wikidata.org/entity/Q19715687,orateur
http://www.wikidata.org/entity/Q19716094,orateur
http://www.wikidata.org/entity/Q19716301,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19716442,homme politique de la Rome antique
http://www.wikidata.org/entity/Q19716442,militaire
http://www.wikidata.org/entity/Q19716450,
http://www.wikidata.org/entity/Q19716739,
http://www.wikidata.org/entity/Q19717131,orateur
http://www.wikidata.org/entity/Q19717312,
http://www.wikidata.org/entity/Q19717316,militaire
http://www.wikidata.org/entity/Q19717408,rhéteur
http://www.wikidata.org/entity/Q19717413,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923538,personnalité politique
http://www.wikidata.org/entity/Q11923539,juge
http://www.wikidata.org/entity/Q11923540,militaire
http://www.wikidata.org/entity/Q11923540,personnalité politique
http://www.wikidata.org/entity/Q11923543,militaire
http://www.wikidata.org/entity/Q11923545,militaire
http://www.wikidata.org/entity/Q11923546,historien
http://www.wikidata.org/entity/Q11923549,
http://www.wikidata.org/entity/Q11923552,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923552,militaire
http://www.wikidata.org/entity/Q11923554,militaire
http://www.wikidata.org/entity/Q11923558,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923559,militaire
http://www.wikidata.org/entity/Q11923560,historien
http://www.wikidata.org/entity/Q11923560,orateur
http://www.wikidata.org/entity/Q11923560,annaliste
http://www.wikidata.org/entity/Q11923561,militaire
http://www.wikidata.org/entity/Q11923561,personnalité politique
http://www.wikidata.org/entity/Q11923562,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923563,praefectus fabrum
http://www.wikidata.org/entity/Q11923567,personnalité politique
http://www.wikidata.org/entity/Q11923576,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923579,rhéteur
http://www.wikidata.org/entity/Q11923582,militaire
http://www.wikidata.org/entity/Q11923586,militaire
http://www.wikidata.org/entity/Q11923589,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923589,militaire
http://www.wikidata.org/entity/Q11923592,personnalité politique
http://www.wikidata.org/entity/Q11923593,juriste
http://www.wikidata.org/entity/Q11923594,militaire
http://www.wikidata.org/entity/Q11923599,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923602,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923602,militaire
http://www.wikidata.org/entity/Q11923604,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923604,militaire
http://www.wikidata.org/entity/Q11923606,militaire
http://www.wikidata.org/entity/Q11923606,chef militaire
http://www.wikidata.org/entity/Q11923608,militaire
http://www.wikidata.org/entity/Q11923613,
http://www.wikidata.org/entity/Q11923614,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923619,
http://www.wikidata.org/entity/Q11923620,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923622,militaire
http://www.wikidata.org/entity/Q11923626,
http://www.wikidata.org/entity/Q11923627,militaire
http://www.wikidata.org/entity/Q11923628,militaire
http://www.wikidata.org/entity/Q11923632,militaire
http://www.wikidata.org/entity/Q11923638,
http://www.wikidata.org/entity/Q11923642,
http://www.wikidata.org/entity/Q11923646,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923646,militaire
http://www.wikidata.org/entity/Q11923649,
http://www.wikidata.org/entity/Q11923650,
http://www.wikidata.org/entity/Q11923651,militaire
http://www.wikidata.org/entity/Q11923652,prêtre romain
http://www.wikidata.org/entity/Q11923652,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923658,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923662,personnalité politique
http://www.wikidata.org/entity/Q11923665,personnalité politique
http://www.wikidata.org/entity/Q11923667,
http://www.wikidata.org/entity/Q11923668,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923677,militaire
http://www.wikidata.org/entity/Q11923678,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923747,militaire
http://www.wikidata.org/entity/Q11923747,poète
http://www.wikidata.org/entity/Q11923747,fonctionnaire
http://www.wikidata.org/entity/Q11923938,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11923983,personnalité politique
http://www.wikidata.org/entity/Q11924388,militaire
http://www.wikidata.org/entity/Q11924394,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11924396,militaire
http://www.wikidata.org/entity/Q11924400,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11924400,militaire
http://www.wikidata.org/entity/Q11924404,meddix toticus
http://www.wikidata.org/entity/Q11924405,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11924407,légat
http://www.wikidata.org/entity/Q11924407,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11924410,militaire
http://www.wikidata.org/entity/Q11924410,personnalité politique
http://www.wikidata.org/entity/Q11924411,militaire
http://www.wikidata.org/entity/Q11924412,orateur
http://www.wikidata.org/entity/Q11924414,personnalité politique
http://www.wikidata.org/entity/Q11924415,
http://www.wikidata.org/entity/Q11924417,homme politique de la Rome antique
http://www.wikidata.org/entity/Q11924417,militaire
http://www.wikidata.org/entity/Q11924422,
http://www.wikidata.org/entity/Q11924423,
http://www.wikidata.org/entity/Q11924424,militaire
http://www.wikidata.org/entity/Q11924424,personnalité politique
http://www.wikidata.org/entity/Q11924630,personnalité politique
http://www.wikidata.org/entity/Q11924631,militaire
http://www.wikidata.org/entity/Q11925026,militaire
http://www.wikidata.org/entity/Q11925283,personnalité politique
http://www.wikidata.org/entity/Q11925462,militaire
http://www.wikidata.org/entity/Q11925501,théologien
http://www.wikidata.org/entity/Q11926234,
http://www.wikidata.org/entity/Q11926389,personnalité politique
http://www.wikidata.org/entity/Q11929360,médecin
http://www.wikidata.org/entity/Q11929366,épigrammatiste
http://www.wikidata.org/entity/Q11929380,écrivain
http://www.wikidata.org/entity/Q598727,écrivain
http://www.wikidata.org/entity/Q598727,prêtre catholique
http://www.wikidata.org/entity/Q603233,personnalité politique
http://www.wikidata.org/entity/Q603361,chevalier
http://www.wikidata.org/entity/Q603361,militaire
http://www.wikidata.org/entity/Q604360,homme politique de la Rome antique
http://www.wikidata.org/entity/Q604360,militaire
http://www.wikidata.org/entity/Q604505,homme politique de la Rome antique
http://www.wikidata.org/entity/Q604505,militaire
http://www.wikidata.org/entity/Q606139,astronome
http://www.wikidata.org/entity/Q606139,écrivain
http://www.wikidata.org/entity/Q606139,mathématicien
http://www.wikidata.org/entity/Q606249,écrivain
http://www.wikidata.org/entity/Q606409,personnalité politique
http://www.wikidata.org/entity/Q606565,architecte
http://www.wikidata.org/entity/Q606633,écrivain
http://www.wikidata.org/entity/Q606633,auteur
http://www.wikidata.org/entity/Q606633,orateur
http://www.wikidata.org/entity/Q606633,grammairien
http://www.wikidata.org/entity/Q606722,
http://www.wikidata.org/entity/Q607934,personnalité politique
http://www.wikidata.org/entity/Q611183,personnalité politique
http://www.wikidata.org/entity/Q611287,militaire
http://www.wikidata.org/entity/Q611287,personnalité politique
http://www.wikidata.org/entity/Q611638,homme politique de la Rome antique
http://www.wikidata.org/entity/Q612508,homme politique de la Rome antique
http://www.wikidata.org/entity/Q612508,militaire
http://www.wikidata.org/entity/Q615040,homme politique de la Rome antique
http://www.wikidata.org/entity/Q615040,militaire
http://www.wikidata.org/entity/Q615652,chef militaire
http://www.wikidata.org/entity/Q616864,homme politique de la Rome antique
http://www.wikidata.org/entity/Q616864,militaire
http://www.wikidata.org/entity/Q617349,homme politique de la Rome antique
http://www.wikidata.org/entity/Q618161,prêtre
http://www.wikidata.org/entity/Q618599,chef cuisinier
http://www.wikidata.org/entity/Q621101,personnalité politique
http://www.wikidata.org/entity/Q621105,homme politique de la Rome antique
http://www.wikidata.org/entity/Q621105,militaire
http://www.wikidata.org/entity/Q621137,homme politique de la Rome antique
http://www.wikidata.org/entity/Q621137,militaire
http://www.wikidata.org/entity/Q622129,
http://www.wikidata.org/entity/Q624745,soldat
http://www.wikidata.org/entity/Q628720,militaire
http://www.wikidata.org/entity/Q628720,chambellan
http://www.wikidata.org/entity/Q629878,militaire
http://www.wikidata.org/entity/Q629878,personnalité politique
http://www.wikidata.org/entity/Q629910,homme politique de la Rome antique
http://www.wikidata.org/entity/Q629910,militaire
http://www.wikidata.org/entity/Q629922,personnalité politique
http://www.wikidata.org/entity/Q631423,usurpateur
http://www.wikidata.org/entity/Q631833,poète
http://www.wikidata.org/entity/Q631833,personnalité politique
http://www.wikidata.org/entity/Q631833,historien
http://www.wikidata.org/entity/Q632253,personnalité politique
http://www.wikidata.org/entity/Q633112,militaire
http://www.wikidata.org/entity/Q633112,personnalité politique
http://www.wikidata.org/entity/Q633484,homme politique de la Rome antique
http://www.wikidata.org/entity/Q633484,militaire
http://www.wikidata.org/entity/Q633658,usurpateur romain
http://www.wikidata.org/entity/Q633719,juriste
http://www.wikidata.org/entity/Q634206,légat
http://www.wikidata.org/entity/Q634539,homme politique de la Rome antique
http://www.wikidata.org/entity/Q634696,personnalité politique
http://www.wikidata.org/entity/Q634791,militaire
http://www.wikidata.org/entity/Q634791,personnalité politique
http://www.wikidata.org/entity/Q635008,homme politique de la Rome antique
http://www.wikidata.org/entity/Q635008,militaire
http://www.wikidata.org/entity/Q636404,personnalité politique
http://www.wikidata.org/entity/Q636404,officier
http://www.wikidata.org/entity/Q636759,militaire
http://www.wikidata.org/entity/Q636759,personnalité politique
http://www.wikidata.org/entity/Q636872,homme politique de la Rome antique
http://www.wikidata.org/entity/Q636872,militaire
http://www.wikidata.org/entity/Q637205,homme politique de la Rome antique
http://www.wikidata.org/entity/Q637205,militaire
http://www.wikidata.org/entity/Q637386,homme politique de la Rome antique
http://www.wikidata.org/entity/Q637386,militaire
http://www.wikidata.org/entity/Q637394,astronome
http://www.wikidata.org/entity/Q637394,philosophe
http://www.wikidata.org/entity/Q637456,personnalité politique
http://www.wikidata.org/entity/Q637561,personnalité politique
http://www.wikidata.org/entity/Q637596,homme politique de la Rome antique
http://www.wikidata.org/entity/Q637762,militaire
http://www.wikidata.org/entity/Q637762,personnalité politique
http://www.wikidata.org/entity/Q637903,homme politique de la Rome antique
http://www.wikidata.org/entity/Q637903,militaire
http://www.wikidata.org/entity/Q637978,personnalité politique
http://www.wikidata.org/entity/Q638091,militaire
http://www.wikidata.org/entity/Q638091,personnalité politique
http://www.wikidata.org/entity/Q638631,personnalité politique
http://www.wikidata.org/entity/Q638770,homme politique de la Rome antique
http://www.wikidata.org/entity/Q638770,militaire
http://www.wikidata.org/entity/Q639688,personnalité politique
http://www.wikidata.org/entity/Q639822,personnalité politique
http://www.wikidata.org/entity/Q640778,militaire
http://www.wikidata.org/entity/Q640778,personnalité politique
http://www.wikidata.org/entity/Q641216,personnalité politique
http://www.wikidata.org/entity/Q642711,personnalité politique
http://www.wikidata.org/entity/Q642711,officier
http://www.wikidata.org/entity/Q642997,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005200,militaire
http://www.wikidata.org/entity/Q20005208,militaire
http://www.wikidata.org/entity/Q20005212,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005212,militaire
http://www.wikidata.org/entity/Q20005220,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005222,
http://www.wikidata.org/entity/Q20005226,militaire
http://www.wikidata.org/entity/Q20005233,militaire
http://www.wikidata.org/entity/Q20005254,militaire
http://www.wikidata.org/entity/Q20005258,militaire
http://www.wikidata.org/entity/Q20005263,militaire
http://www.wikidata.org/entity/Q20005480,militaire
http://www.wikidata.org/entity/Q20005486,médecin
http://www.wikidata.org/entity/Q20005491,
http://www.wikidata.org/entity/Q20005493,légat
http://www.wikidata.org/entity/Q20005497,juriste
http://www.wikidata.org/entity/Q20005503,
http://www.wikidata.org/entity/Q20005505,juriste
http://www.wikidata.org/entity/Q20005507,juriste
http://www.wikidata.org/entity/Q20005509,
http://www.wikidata.org/entity/Q20005513,
http://www.wikidata.org/entity/Q20005526,militaire
http://www.wikidata.org/entity/Q20005530,
http://www.wikidata.org/entity/Q20005532,
http://www.wikidata.org/entity/Q20005534,militaire
http://www.wikidata.org/entity/Q20005542,militaire
http://www.wikidata.org/entity/Q20005544,militaire
http://www.wikidata.org/entity/Q20005546,personnalité politique
http://www.wikidata.org/entity/Q20005550,militaire
http://www.wikidata.org/entity/Q20005552,militaire
http://www.wikidata.org/entity/Q20005554,
http://www.wikidata.org/entity/Q20005558,personnalité politique
http://www.wikidata.org/entity/Q20005560,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005560,militaire
http://www.wikidata.org/entity/Q20005562,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005562,militaire
http://www.wikidata.org/entity/Q20005564,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005564,militaire
http://www.wikidata.org/entity/Q20005566,militaire
http://www.wikidata.org/entity/Q20005568,militaire
http://www.wikidata.org/entity/Q20005570,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005570,militaire
http://www.wikidata.org/entity/Q20005572,militaire
http://www.wikidata.org/entity/Q20005575,
http://www.wikidata.org/entity/Q20005583,militaire
http://www.wikidata.org/entity/Q20005587,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005591,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20005591,militaire
http://www.wikidata.org/entity/Q20005593,militaire
http://www.wikidata.org/entity/Q20005595,militaire
http://www.wikidata.org/entity/Q20006660,
http://www.wikidata.org/entity/Q20011936,personnalité politique
http://www.wikidata.org/entity/Q20045731,personnalité politique
http://www.wikidata.org/entity/Q20045731,officier
http://www.wikidata.org/entity/Q20100281,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20100281,militaire
http://www.wikidata.org/entity/Q20100443,militaire
http://www.wikidata.org/entity/Q20100544,
http://www.wikidata.org/entity/Q20100604,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20100604,militaire
http://www.wikidata.org/entity/Q20100621,orateur
http://www.wikidata.org/entity/Q20100827,militaire
http://www.wikidata.org/entity/Q20100870,
http://www.wikidata.org/entity/Q20100889,pantomime
http://www.wikidata.org/entity/Q20100889,mimographer
http://www.wikidata.org/entity/Q20100978,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20100979,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20101003,personnalité politique
http://www.wikidata.org/entity/Q20101004,
http://www.wikidata.org/entity/Q20101028,militaire
http://www.wikidata.org/entity/Q20101197,militaire
http://www.wikidata.org/entity/Q20101421,Armée romaine
http://www.wikidata.org/entity/Q20101458,militaire
http://www.wikidata.org/entity/Q20101505,militaire
http://www.wikidata.org/entity/Q20101527,militaire
http://www.wikidata.org/entity/Q20101527,épigrammatiste
http://www.wikidata.org/entity/Q20101530,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20101536,personnalité politique
http://www.wikidata.org/entity/Q20101573,
http://www.wikidata.org/entity/Q20101575,marchand
http://www.wikidata.org/entity/Q20101576,sénateur romain
http://www.wikidata.org/entity/Q20101577,opérateur de marché
http://www.wikidata.org/entity/Q20101578,érudit
http://www.wikidata.org/entity/Q20101580,
http://www.wikidata.org/entity/Q20101588,prêtresse romaine
http://www.wikidata.org/entity/Q20101610,sénateur romain
http://www.wikidata.org/entity/Q20101612,militaire
http://www.wikidata.org/entity/Q20101614,personnalité politique
http://www.wikidata.org/entity/Q20101615,
http://www.wikidata.org/entity/Q20101617,militaire
http://www.wikidata.org/entity/Q20101619,militaire
http://www.wikidata.org/entity/Q20101621,
http://www.wikidata.org/entity/Q20101705,médecin
http://www.wikidata.org/entity/Q20101706,militaire
http://www.wikidata.org/entity/Q20101706,personnalité politique
http://www.wikidata.org/entity/Q20101780,homme politique de la Rome antique
http://www.wikidata.org/entity/Q20101794,
http://www.wikidata.org/entity/Q20101795,
http://www.wikidata.org/entity/Q20101888,poète
http://www.wikidata.org/entity/Q20102062,légat
http://www.wikidata.org/entity/Q642997,militaire
http://www.wikidata.org/entity/Q643645,militaire
http://www.wikidata.org/entity/Q643645,personnalité politique
http://www.wikidata.org/entity/Q643829,personnalité politique
http://www.wikidata.org/entity/Q643853,homme politique de la Rome antique
http://www.wikidata.org/entity/Q643853,militaire
http://www.wikidata.org/entity/Q644086,écrivain
http://www.wikidata.org/entity/Q644086,médecin
http://www.wikidata.org/entity/Q644086,iatrosophist
http://www.wikidata.org/entity/Q644101,personnalité politique
http://www.wikidata.org/entity/Q644110,militaire
http://www.wikidata.org/entity/Q644110,personnalité politique
http://www.wikidata.org/entity/Q644367,homme politique de la Rome antique
http://www.wikidata.org/entity/Q644367,militaire
http://www.wikidata.org/entity/Q644435,prêtre romain
http://www.wikidata.org/entity/Q644435,homme politique de la Rome antique
http://www.wikidata.org/entity/Q644435,militaire
http://www.wikidata.org/entity/Q644617,personnalité politique
http://www.wikidata.org/entity/Q644648,personnalité politique
http://www.wikidata.org/entity/Q644881,militaire
http://www.wikidata.org/entity/Q644881,personnalité politique
http://www.wikidata.org/entity/Q644972,personnalité politique
http://www.wikidata.org/entity/Q646095,militaire
http://www.wikidata.org/entity/Q646095,personnalité politique
http://www.wikidata.org/entity/Q646191,personnalité politique
http://www.wikidata.org/entity/Q646782,homme politique de la Rome antique
http://www.wikidata.org/entity/Q646782,militaire
http://www.wikidata.org/entity/Q646993,homme politique de la Rome antique
http://www.wikidata.org/entity/Q646993,militaire
http://www.wikidata.org/entity/Q647400,
http://www.wikidata.org/entity/Q648189,militaire
http://www.wikidata.org/entity/Q648189,personnalité politique
http://www.wikidata.org/entity/Q648310,homme politique de la Rome antique
http://www.wikidata.org/entity/Q648310,militaire
http://www.wikidata.org/entity/Q648684,personnalité politique
http://www.wikidata.org/entity/Q649003,personnalité politique
http://www.wikidata.org/entity/Q649364,militaire
http://www.wikidata.org/entity/Q649364,personnalité politique
http://www.wikidata.org/entity/Q649960,militaire
http://www.wikidata.org/entity/Q649960,personnalité politique
http://www.wikidata.org/entity/Q650502,personnalité politique
http://www.wikidata.org/entity/Q650813,militaire
http://www.wikidata.org/entity/Q650813,personnalité politique
http://www.wikidata.org/entity/Q651208,homme politique de la Rome antique
http://www.wikidata.org/entity/Q651728,personnalité politique
http://www.wikidata.org/entity/Q652127,personnalité politique
http://www.wikidata.org/entity/Q652127,officier
http://www.wikidata.org/entity/Q652937,officier
http://www.wikidata.org/entity/Q653212,personnalité politique
http://www.wikidata.org/entity/Q653221,
http://www.wikidata.org/entity/Q653740,homme politique de la Rome antique
http://www.wikidata.org/entity/Q654123,personnalité politique
http://www.wikidata.org/entity/Q654348,militaire
http://www.wikidata.org/entity/Q654348,personnalité politique
http://www.wikidata.org/entity/Q654388,homme politique de la Rome antique
http://www.wikidata.org/entity/Q654576,
http://www.wikidata.org/entity/Q654615,homme politique de la Rome antique
http://www.wikidata.org/entity/Q654615,militaire
http://www.wikidata.org/entity/Q654635,personnalité politique
http://www.wikidata.org/entity/Q654760,épigrammatiste
http://www.wikidata.org/entity/Q654873,militaire
http://www.wikidata.org/entity/Q654873,personnalité politique
http://www.wikidata.org/entity/Q654927,usurpateur romain
http://www.wikidata.org/entity/Q654938,personnalité politique
http://www.wikidata.org/entity/Q654938,soldat
http://www.wikidata.org/entity/Q655010,personnalité politique
http://www.wikidata.org/entity/Q655095,
http://www.wikidata.org/entity/Q655227,homme politique de la Rome antique
http://www.wikidata.org/entity/Q655227,militaire
http://www.wikidata.org/entity/Q655711,militaire
http://www.wikidata.org/entity/Q655711,personnalité politique
http://www.wikidata.org/entity/Q655730,personnalité politique
http://www.wikidata.org/entity/Q655935,militaire
http://www.wikidata.org/entity/Q655935,personnalité politique
http://www.wikidata.org/entity/Q656527,homme politique de la Rome antique
http://www.wikidata.org/entity/Q656527,militaire
http://www.wikidata.org/entity/Q656609,
http://www.wikidata.org/entity/Q656891,écrivain
http://www.wikidata.org/entity/Q656891,militaire
http://www.wikidata.org/entity/Q656891,personnalité politique
http://www.wikidata.org/entity/Q656891,philosophe
http://www.wikidata.org/entity/Q657036,personnalité politique
http://www.wikidata.org/entity/Q657163,personnalité politique
http://www.wikidata.org/entity/Q657468,homme politique de la Rome antique
http://www.wikidata.org/entity/Q657468,militaire
http://www.wikidata.org/entity/Q657468,ancient Roman diplomat
http://www.wikidata.org/entity/Q657523,homme politique de la Rome antique
http://www.wikidata.org/entity/Q657523,militaire
http://www.wikidata.org/entity/Q657609,homme politique de la Rome antique
http://www.wikidata.org/entity/Q657609,militaire
http://www.wikidata.org/entity/Q657687,personnalité politique
http://www.wikidata.org/entity/Q657809,écrivain
http://www.wikidata.org/entity/Q657809,personnalité politique
http://www.wikidata.org/entity/Q658411,personnalité politique
http://www.wikidata.org/entity/Q658640,personnalité politique
http://www.wikidata.org/entity/Q658745,philosophe
http://www.wikidata.org/entity/Q658973,personnalité politique
http://www.wikidata.org/entity/Q659177,militaire
http://www.wikidata.org/entity/Q659177,personnalité politique
http://www.wikidata.org/entity/Q659464,personnalité politique
http://www.wikidata.org/entity/Q3723654,officier
http://www.wikidata.org/entity/Q3724273,personnalité politique
http://www.wikidata.org/entity/Q3731022,personnalité politique
http://www.wikidata.org/entity/Q3731385,soldat
http://www.wikidata.org/entity/Q3731984,personnalité politique
http://www.wikidata.org/entity/Q3732072,personnalité politique
http://www.wikidata.org/entity/Q3732072,officier
http://www.wikidata.org/entity/Q3733622,personnalité politique
http://www.wikidata.org/entity/Q3734195,prêtre catholique
http://www.wikidata.org/entity/Q3734593,fonctionnaire
http://www.wikidata.org/entity/Q3734999,personnalité politique
http://www.wikidata.org/entity/Q3735064,fonctionnaire
http://www.wikidata.org/entity/Q3735617,personnalité politique
http://www.wikidata.org/entity/Q3735624,personnalité politique
http://www.wikidata.org/entity/Q3737887,
http://www.wikidata.org/entity/Q3737888,
http://www.wikidata.org/entity/Q3740310,
http://www.wikidata.org/entity/Q3742086,fonctionnaire
http://www.wikidata.org/entity/Q3742235,prêtre
http://www.wikidata.org/entity/Q3742239,prêtre
http://www.wikidata.org/entity/Q3745066,personnalité politique
http://www.wikidata.org/entity/Q3745067,personnalité politique
http://www.wikidata.org/entity/Q3745904,
http://www.wikidata.org/entity/Q3746001,
http://www.wikidata.org/entity/Q3746448,
http://www.wikidata.org/entity/Q3746477,personnalité politique
http://www.wikidata.org/entity/Q3746490,personnalité politique
http://www.wikidata.org/entity/Q3746492,militaire
http://www.wikidata.org/entity/Q3746492,personnalité politique
http://www.wikidata.org/entity/Q3746497,
http://www.wikidata.org/entity/Q3746511,personnalité politique
http://www.wikidata.org/entity/Q3746709,fonctionnaire
http://www.wikidata.org/entity/Q3746714,personnalité politique
http://www.wikidata.org/entity/Q3746781,fonctionnaire
http://www.wikidata.org/entity/Q3748853,
http://www.wikidata.org/entity/Q3748854,prêtre catholique
http://www.wikidata.org/entity/Q3748855,prêtre
http://www.wikidata.org/entity/Q3748855,prêtre catholique
http://www.wikidata.org/entity/Q3754788,homme politique de la Rome antique
http://www.wikidata.org/entity/Q3754788,militaire
http://www.wikidata.org/entity/Q3754798,personnalité politique
http://www.wikidata.org/entity/Q3754798,officier
http://www.wikidata.org/entity/Q3756442,personnalité politique
http://www.wikidata.org/entity/Q3756443,personnalité politique
http://www.wikidata.org/entity/Q3757285,écrivain
http://www.wikidata.org/entity/Q3757285,personnalité politique
http://www.wikidata.org/entity/Q3757287,personnalité politique
http://www.wikidata.org/entity/Q3757313,homme politique de la Rome antique
http://www.wikidata.org/entity/Q3757322,homme politique de la Rome antique
http://www.wikidata.org/entity/Q3757322,militaire
http://www.wikidata.org/entity/Q3757361,homme politique de la Rome antique
http://www.wikidata.org/entity/Q3757361,militaire
http://www.wikidata.org/entity/Q3757374,militaire
http://www.wikidata.org/entity/Q3757375,militaire
http://www.wikidata.org/entity/Q3758914,prêtre catholique
http://www.wikidata.org/entity/Q3758915,personnalité politique
http://www.wikidata.org/entity/Q3759365,
http://www.wikidata.org/entity/Q3766333,personnalité politique
http://www.wikidata.org/entity/Q3768543,personnalité politique
http://www.wikidata.org/entity/Q3769302,
http://www.wikidata.org/entity/Q3769340,
http://www.wikidata.org/entity/Q3769645,personnalité politique
http://www.wikidata.org/entity/Q3769739,historien
http://www.wikidata.org/entity/Q3769799,militaire
http://www.wikidata.org/entity/Q3769799,officier
http://www.wikidata.org/entity/Q3769799,chef militaire
http://www.wikidata.org/entity/Q3769799,soldat
http://www.wikidata.org/entity/Q3769834,personnalité politique
http://www.wikidata.org/entity/Q3769836,personnalité politique
http://www.wikidata.org/entity/Q3769837,personnalité politique
http://www.wikidata.org/entity/Q3771718,
http://www.wikidata.org/entity/Q3772595,homme politique de la Rome antique
http://www.wikidata.org/entity/Q3772595,militaire
http://www.wikidata.org/entity/Q3772606,soldat
http://www.wikidata.org/entity/Q3772609,homme politique de la Rome antique
http://www.wikidata.org/entity/Q3773216,officier
