item,positionLabel
http://www.wikidata.org/entity/Q12296325,tribun de la plèbe
http://www.wikidata.org/entity/Q12296325,sénateur romain
http://www.wikidata.org/entity/Q12296326,consul
http://www.wikidata.org/entity/Q12296327,
http://www.wikidata.org/entity/Q12296328,préfet du prétoire
http://www.wikidata.org/entity/Q12296329,consul
http://www.wikidata.org/entity/Q12296331,sénateur romain
http://www.wikidata.org/entity/Q12296332,consul
http://www.wikidata.org/entity/Q12296333,
http://www.wikidata.org/entity/Q12296373,consul
http://www.wikidata.org/entity/Q12296373,sénateur romain
http://www.wikidata.org/entity/Q12296374,
http://www.wikidata.org/entity/Q12296377,
http://www.wikidata.org/entity/Q12296378,
http://www.wikidata.org/entity/Q12296379,consul
http://www.wikidata.org/entity/Q12296379,sénateur romain
http://www.wikidata.org/entity/Q12296380,consul
http://www.wikidata.org/entity/Q12296381,consul
http://www.wikidata.org/entity/Q12296382,consul
http://www.wikidata.org/entity/Q12296389,consul
http://www.wikidata.org/entity/Q12296389,sénateur romain
http://www.wikidata.org/entity/Q12296390,
http://www.wikidata.org/entity/Q12296391,sénateur romain
http://www.wikidata.org/entity/Q12296392,consul
http://www.wikidata.org/entity/Q12296393,tribun de la plèbe
http://www.wikidata.org/entity/Q12296394,consul
http://www.wikidata.org/entity/Q12296398,consul
http://www.wikidata.org/entity/Q12296399,sénateur romain
http://www.wikidata.org/entity/Q12296400,sénateur romain
http://www.wikidata.org/entity/Q12296401,sénateur romain
http://www.wikidata.org/entity/Q12296402,
http://www.wikidata.org/entity/Q12296403,consul suffect
http://www.wikidata.org/entity/Q12296405,consul
http://www.wikidata.org/entity/Q12296406,
http://www.wikidata.org/entity/Q12296407,consul
http://www.wikidata.org/entity/Q12296408,consul
http://www.wikidata.org/entity/Q12296409,consul
http://www.wikidata.org/entity/Q12296410,consul
http://www.wikidata.org/entity/Q12296411,consul
http://www.wikidata.org/entity/Q12296411,sénateur romain
http://www.wikidata.org/entity/Q12296412,consul
http://www.wikidata.org/entity/Q12296413,consul
http://www.wikidata.org/entity/Q12296413,sénateur romain
http://www.wikidata.org/entity/Q12296414,préfet du prétoire
http://www.wikidata.org/entity/Q12296415,sénateur romain
http://www.wikidata.org/entity/Q12296416,consul
http://www.wikidata.org/entity/Q12296417,préfet d'Égypte
http://www.wikidata.org/entity/Q12296418,préfet de l'annone
http://www.wikidata.org/entity/Q12296418,préfet du prétoire
http://www.wikidata.org/entity/Q12296418,préfet d'Égypte
http://www.wikidata.org/entity/Q12296420,consul
http://www.wikidata.org/entity/Q12296420,sénateur romain
http://www.wikidata.org/entity/Q12296422,consul
http://www.wikidata.org/entity/Q12296423,
http://www.wikidata.org/entity/Q12296424,tribun de la plèbe
http://www.wikidata.org/entity/Q12296426,consul
http://www.wikidata.org/entity/Q12297716,
http://www.wikidata.org/entity/Q12297788,
http://www.wikidata.org/entity/Q12299502,consul
http://www.wikidata.org/entity/Q12299511,
http://www.wikidata.org/entity/Q12299516,consul
http://www.wikidata.org/entity/Q12299517,
http://www.wikidata.org/entity/Q12299527,
http://www.wikidata.org/entity/Q12299531,
http://www.wikidata.org/entity/Q12299532,
http://www.wikidata.org/entity/Q12299551,consul
http://www.wikidata.org/entity/Q12406550,consul
http://www.wikidata.org/entity/Q12406550,gouverneur romain
http://www.wikidata.org/entity/Q12759994,
http://www.wikidata.org/entity/Q12810656,commandant
http://www.wikidata.org/entity/Q12878205,
http://www.wikidata.org/entity/Q12879106,
http://www.wikidata.org/entity/Q12879156,
http://www.wikidata.org/entity/Q12899377,
http://www.wikidata.org/entity/Q12900004,maître de cavalerie
http://www.wikidata.org/entity/Q12900004,sénateur romain
http://www.wikidata.org/entity/Q12900006,
http://www.wikidata.org/entity/Q12900010,consul
http://www.wikidata.org/entity/Q12900010,sénateur romain
http://www.wikidata.org/entity/Q12900031,
http://www.wikidata.org/entity/Q12900093,sénateur romain
http://www.wikidata.org/entity/Q12900094,consul
http://www.wikidata.org/entity/Q12900094,préteur
http://www.wikidata.org/entity/Q12900094,sénateur romain
http://www.wikidata.org/entity/Q12900842,sénateur romain
http://www.wikidata.org/entity/Q12900843,sénateur romain
http://www.wikidata.org/entity/Q12900846,consul
http://www.wikidata.org/entity/Q12900846,sénateur romain
http://www.wikidata.org/entity/Q548997,consul
http://www.wikidata.org/entity/Q548997,préfet de Rome
http://www.wikidata.org/entity/Q548997,sénateur romain
http://www.wikidata.org/entity/Q549122,légat
http://www.wikidata.org/entity/Q549122,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q549122,sénateur romain
http://www.wikidata.org/entity/Q549132,consul
http://www.wikidata.org/entity/Q549132,sénateur romain
http://www.wikidata.org/entity/Q549244,consul
http://www.wikidata.org/entity/Q549244,sénateur romain
http://www.wikidata.org/entity/Q549304,consul
http://www.wikidata.org/entity/Q549304,sénateur romain
http://www.wikidata.org/entity/Q549880,consul suffect
http://www.wikidata.org/entity/Q550450,préfet du prétoire
http://www.wikidata.org/entity/Q550450,gouverneur romain
http://www.wikidata.org/entity/Q550504,consul
http://www.wikidata.org/entity/Q550504,préfet de Rome
http://www.wikidata.org/entity/Q550504,gouverneur romain
http://www.wikidata.org/entity/Q550504,proconsul
http://www.wikidata.org/entity/Q550504,sénateur romain
http://www.wikidata.org/entity/Q550560,préteur
http://www.wikidata.org/entity/Q550560,questeur
http://www.wikidata.org/entity/Q550560,consul suffect
http://www.wikidata.org/entity/Q550560,gouverneur romain
http://www.wikidata.org/entity/Q550560,proconsul
http://www.wikidata.org/entity/Q550560,tribun de la plèbe
http://www.wikidata.org/entity/Q550603,consul
http://www.wikidata.org/entity/Q550603,préteur
http://www.wikidata.org/entity/Q550603,censeur
http://www.wikidata.org/entity/Q550603,tribun de la plèbe
http://www.wikidata.org/entity/Q550603,sénateur romain
http://www.wikidata.org/entity/Q550616,
http://www.wikidata.org/entity/Q550622,empereur romain
http://www.wikidata.org/entity/Q551225,consul
http://www.wikidata.org/entity/Q551225,préteur
http://www.wikidata.org/entity/Q551225,gouverneur romain
http://www.wikidata.org/entity/Q551225,sénateur romain
http://www.wikidata.org/entity/Q551516,
http://www.wikidata.org/entity/Q551668,
http://www.wikidata.org/entity/Q552224,empereur romain
http://www.wikidata.org/entity/Q552242,sénateur romain
http://www.wikidata.org/entity/Q553067,
http://www.wikidata.org/entity/Q553282,consul
http://www.wikidata.org/entity/Q553282,préteur
http://www.wikidata.org/entity/Q553282,sénateur romain
http://www.wikidata.org/entity/Q553653,évêque catholique
http://www.wikidata.org/entity/Q554292,consul
http://www.wikidata.org/entity/Q554292,sénateur romain
http://www.wikidata.org/entity/Q554325,consul
http://www.wikidata.org/entity/Q554325,sénateur romain
http://www.wikidata.org/entity/Q554387,
http://www.wikidata.org/entity/Q554395,consul
http://www.wikidata.org/entity/Q554395,sénateur romain
http://www.wikidata.org/entity/Q554401,
http://www.wikidata.org/entity/Q554632,consul
http://www.wikidata.org/entity/Q554632,sénateur romain
http://www.wikidata.org/entity/Q556302,
http://www.wikidata.org/entity/Q557052,gouverneur romain
http://www.wikidata.org/entity/Q559871,consul
http://www.wikidata.org/entity/Q559871,préteur
http://www.wikidata.org/entity/Q559871,gouverneur romain
http://www.wikidata.org/entity/Q559871,sénateur romain
http://www.wikidata.org/entity/Q559874,consul
http://www.wikidata.org/entity/Q559874,sénateur romain
http://www.wikidata.org/entity/Q559878,
http://www.wikidata.org/entity/Q559936,évêque
http://www.wikidata.org/entity/Q560559,empereur romain
http://www.wikidata.org/entity/Q560832,
http://www.wikidata.org/entity/Q561353,
http://www.wikidata.org/entity/Q561367,
http://www.wikidata.org/entity/Q561677,consul
http://www.wikidata.org/entity/Q561677,maître de cavalerie
http://www.wikidata.org/entity/Q561677,gouverneur romain
http://www.wikidata.org/entity/Q561677,édile curule
http://www.wikidata.org/entity/Q561677,sénateur romain
http://www.wikidata.org/entity/Q561705,consul
http://www.wikidata.org/entity/Q561705,préteur
http://www.wikidata.org/entity/Q561705,sénateur romain
http://www.wikidata.org/entity/Q561838,
http://www.wikidata.org/entity/Q561896,consul
http://www.wikidata.org/entity/Q561896,préteur
http://www.wikidata.org/entity/Q561896,questeur
http://www.wikidata.org/entity/Q561896,édile curule
http://www.wikidata.org/entity/Q561896,sénateur romain
http://www.wikidata.org/entity/Q561901,consul
http://www.wikidata.org/entity/Q561901,gouverneur romain
http://www.wikidata.org/entity/Q561901,sénateur romain
http://www.wikidata.org/entity/Q562376,empereur romain
http://www.wikidata.org/entity/Q562394,
http://www.wikidata.org/entity/Q563283,Consul designatus
http://www.wikidata.org/entity/Q563530,préteur
http://www.wikidata.org/entity/Q564181,préfet des vigiles
http://www.wikidata.org/entity/Q567222,César
http://www.wikidata.org/entity/Q567799,consul
http://www.wikidata.org/entity/Q567799,sénateur romain
http://www.wikidata.org/entity/Q568003,consul
http://www.wikidata.org/entity/Q568003,préteur
http://www.wikidata.org/entity/Q568003,édile
http://www.wikidata.org/entity/Q568003,tribun militaire
http://www.wikidata.org/entity/Q568003,Princeps senatus
http://www.wikidata.org/entity/Q11922173,
http://www.wikidata.org/entity/Q11922184,
http://www.wikidata.org/entity/Q11922185,
http://www.wikidata.org/entity/Q11922242,
http://www.wikidata.org/entity/Q11923347,
http://www.wikidata.org/entity/Q11923348,
http://www.wikidata.org/entity/Q11923497,questeur
http://www.wikidata.org/entity/Q11923502,préteur
http://www.wikidata.org/entity/Q11923502,sénateur romain
http://www.wikidata.org/entity/Q11923509,préteur
http://www.wikidata.org/entity/Q11923512,édile
http://www.wikidata.org/entity/Q11923514,questeur
http://www.wikidata.org/entity/Q11923514,triumvir monétaire
http://www.wikidata.org/entity/Q11923514,sénateur romain
http://www.wikidata.org/entity/Q11923519,tribun de la plèbe
http://www.wikidata.org/entity/Q11923521,gouverneur romain
http://www.wikidata.org/entity/Q11923524,
http://www.wikidata.org/entity/Q11923536,préteur
http://www.wikidata.org/entity/Q11923538,préteur
http://www.wikidata.org/entity/Q11923539,édile
http://www.wikidata.org/entity/Q11923539,tribun de la plèbe
http://www.wikidata.org/entity/Q11923540,préteur
http://www.wikidata.org/entity/Q11923540,gouverneur romain
http://www.wikidata.org/entity/Q11923543,préteur
http://www.wikidata.org/entity/Q11923545,préteur
http://www.wikidata.org/entity/Q11923546,
http://www.wikidata.org/entity/Q11923549,
http://www.wikidata.org/entity/Q11923552,préteur
http://www.wikidata.org/entity/Q11923554,préteur
http://www.wikidata.org/entity/Q11923558,consul
http://www.wikidata.org/entity/Q11923559,
http://www.wikidata.org/entity/Q11923560,
http://www.wikidata.org/entity/Q11923561,préteur
http://www.wikidata.org/entity/Q11923561,gouverneur romain
http://www.wikidata.org/entity/Q11923562,sénateur romain
http://www.wikidata.org/entity/Q11923563,
http://www.wikidata.org/entity/Q11923567,gouverneur romain
http://www.wikidata.org/entity/Q11923567,sénateur romain
http://www.wikidata.org/entity/Q11923576,tribun de la plèbe
http://www.wikidata.org/entity/Q11923579,
http://www.wikidata.org/entity/Q11923582,préteur
http://www.wikidata.org/entity/Q11923582,édile
http://www.wikidata.org/entity/Q11923586,tribun de la plèbe
http://www.wikidata.org/entity/Q11923589,préteur
http://www.wikidata.org/entity/Q11923589,sénateur romain
http://www.wikidata.org/entity/Q11923592,gouverneur romain
http://www.wikidata.org/entity/Q11923593,
http://www.wikidata.org/entity/Q11923594,préteur
http://www.wikidata.org/entity/Q11923594,édile
http://www.wikidata.org/entity/Q11923599,tribun de la plèbe
http://www.wikidata.org/entity/Q11923602,gouverneur romain
http://www.wikidata.org/entity/Q11923604,préteur
http://www.wikidata.org/entity/Q11923604,édile
http://www.wikidata.org/entity/Q11923604,gouverneur romain
http://www.wikidata.org/entity/Q11923606,gouverneur romain
http://www.wikidata.org/entity/Q11923608,préteur
http://www.wikidata.org/entity/Q11923613,
http://www.wikidata.org/entity/Q11923614,sénateur romain
http://www.wikidata.org/entity/Q11923619,édile
http://www.wikidata.org/entity/Q11923620,questeur
http://www.wikidata.org/entity/Q11923622,préteur
http://www.wikidata.org/entity/Q11923622,édile
http://www.wikidata.org/entity/Q11923626,questeur
http://www.wikidata.org/entity/Q11923627,tribun militaire
http://www.wikidata.org/entity/Q11923628,
http://www.wikidata.org/entity/Q11923632,préteur
http://www.wikidata.org/entity/Q11923638,
http://www.wikidata.org/entity/Q11923642,
http://www.wikidata.org/entity/Q11923646,préteur
http://www.wikidata.org/entity/Q11923649,questeur
http://www.wikidata.org/entity/Q11923650,
http://www.wikidata.org/entity/Q11923651,consul
http://www.wikidata.org/entity/Q11923652,sénateur romain
http://www.wikidata.org/entity/Q11923652,decemvir sacris faciundis
http://www.wikidata.org/entity/Q11923658,tribun de la plèbe
http://www.wikidata.org/entity/Q11923662,
http://www.wikidata.org/entity/Q11923665,questeur
http://www.wikidata.org/entity/Q11923667,
http://www.wikidata.org/entity/Q11923668,
http://www.wikidata.org/entity/Q11923677,consul
http://www.wikidata.org/entity/Q11923678,
http://www.wikidata.org/entity/Q11923747,légat
http://www.wikidata.org/entity/Q11923938,tribun de la plèbe
http://www.wikidata.org/entity/Q11923983,tribun de la plèbe
http://www.wikidata.org/entity/Q11924388,
http://www.wikidata.org/entity/Q11924394,questeur
http://www.wikidata.org/entity/Q11924394,gouverneur romain
http://www.wikidata.org/entity/Q11924394,sénateur romain
http://www.wikidata.org/entity/Q11924396,
http://www.wikidata.org/entity/Q11924400,préteur
http://www.wikidata.org/entity/Q11924400,gouverneur romain
http://www.wikidata.org/entity/Q11924404,
http://www.wikidata.org/entity/Q11924405,tribun de la plèbe
http://www.wikidata.org/entity/Q11924407,
http://www.wikidata.org/entity/Q11924410,préteur
http://www.wikidata.org/entity/Q11924410,gouverneur romain
http://www.wikidata.org/entity/Q11924411,questeur
http://www.wikidata.org/entity/Q11924411,édile
http://www.wikidata.org/entity/Q11924412,
http://www.wikidata.org/entity/Q11924414,questeur
http://www.wikidata.org/entity/Q2013785,
http://www.wikidata.org/entity/Q2014289,
http://www.wikidata.org/entity/Q2020150,
http://www.wikidata.org/entity/Q2021179,tribun de la plèbe
http://www.wikidata.org/entity/Q2044076,
http://www.wikidata.org/entity/Q2049309,questeur
http://www.wikidata.org/entity/Q2051731,tribun de la plèbe
http://www.wikidata.org/entity/Q2055853,
http://www.wikidata.org/entity/Q2057293,
http://www.wikidata.org/entity/Q2062146,
http://www.wikidata.org/entity/Q2062364,évêque
http://www.wikidata.org/entity/Q2064913,préteur
http://www.wikidata.org/entity/Q2066659,consul
http://www.wikidata.org/entity/Q2066659,préteur
http://www.wikidata.org/entity/Q2066659,sénateur romain
http://www.wikidata.org/entity/Q2068391,
http://www.wikidata.org/entity/Q2071680,
http://www.wikidata.org/entity/Q2073318,
http://www.wikidata.org/entity/Q2074676,Évêque de Barcelone
http://www.wikidata.org/entity/Q2077941,
http://www.wikidata.org/entity/Q2081542,préteur
http://www.wikidata.org/entity/Q2092277,évêque
http://www.wikidata.org/entity/Q2103471,sénateur romain
http://www.wikidata.org/entity/Q2104389,
http://www.wikidata.org/entity/Q2111068,consul
http://www.wikidata.org/entity/Q2111068,sénateur romain
http://www.wikidata.org/entity/Q2111953,
http://www.wikidata.org/entity/Q2116427,
http://www.wikidata.org/entity/Q2116439,légat
http://www.wikidata.org/entity/Q2116439,promagistrat
http://www.wikidata.org/entity/Q2116456,préteur
http://www.wikidata.org/entity/Q2116466,
http://www.wikidata.org/entity/Q2116482,préteur
http://www.wikidata.org/entity/Q2116482,gouverneur romain
http://www.wikidata.org/entity/Q2116486,
http://www.wikidata.org/entity/Q2116502,consul
http://www.wikidata.org/entity/Q2116505,préteur
http://www.wikidata.org/entity/Q2116505,gouverneur romain
http://www.wikidata.org/entity/Q2116539,tribun de la plèbe
http://www.wikidata.org/entity/Q2116553,consul
http://www.wikidata.org/entity/Q2116553,sénateur romain
http://www.wikidata.org/entity/Q2123334,
http://www.wikidata.org/entity/Q2123336,préfet de l'annone
http://www.wikidata.org/entity/Q2123336,préfet d'Égypte
http://www.wikidata.org/entity/Q2123336,préfet des vigiles
http://www.wikidata.org/entity/Q2123336,préfet de la flotte
http://www.wikidata.org/entity/Q2123348,
http://www.wikidata.org/entity/Q2123353,sénateur romain
http://www.wikidata.org/entity/Q2123361,consul
http://www.wikidata.org/entity/Q2123363,consul suffect
http://www.wikidata.org/entity/Q2123363,proconsul
http://www.wikidata.org/entity/Q2123363,sénateur romain
http://www.wikidata.org/entity/Q2123365,consul
http://www.wikidata.org/entity/Q2123367,sénateur romain
http://www.wikidata.org/entity/Q2123376,
http://www.wikidata.org/entity/Q2123392,consul
http://www.wikidata.org/entity/Q2123392,gouverneur romain
http://www.wikidata.org/entity/Q2123399,consul
http://www.wikidata.org/entity/Q2123399,préteur
http://www.wikidata.org/entity/Q2123399,tribun de la plèbe
http://www.wikidata.org/entity/Q2123399,sénateur romain
http://www.wikidata.org/entity/Q2123402,tribun de la plèbe
http://www.wikidata.org/entity/Q2123411,consul
http://www.wikidata.org/entity/Q2123411,préteur
http://www.wikidata.org/entity/Q2123411,sénateur romain
http://www.wikidata.org/entity/Q2123414,préteur
http://www.wikidata.org/entity/Q2123414,gouverneur romain
http://www.wikidata.org/entity/Q2126654,
http://www.wikidata.org/entity/Q2138035,
http://www.wikidata.org/entity/Q2138352,
http://www.wikidata.org/entity/Q2142772,
http://www.wikidata.org/entity/Q2165262,préteur
http://www.wikidata.org/entity/Q2171665,
http://www.wikidata.org/entity/Q2174759,sénateur romain
http://www.wikidata.org/entity/Q2175504,consul
http://www.wikidata.org/entity/Q2175504,sénateur romain
http://www.wikidata.org/entity/Q2176682,
http://www.wikidata.org/entity/Q2177854,sénateur romain
http://www.wikidata.org/entity/Q2182480,
http://www.wikidata.org/entity/Q2210015,
http://www.wikidata.org/entity/Q2225835,
http://www.wikidata.org/entity/Q2236673,
http://www.wikidata.org/entity/Q568003,sénateur romain
http://www.wikidata.org/entity/Q568486,tribun de la plèbe
http://www.wikidata.org/entity/Q568486,sénateur romain
http://www.wikidata.org/entity/Q568498,consul
http://www.wikidata.org/entity/Q568498,préteur
http://www.wikidata.org/entity/Q568498,gouverneur romain
http://www.wikidata.org/entity/Q568498,proconsul
http://www.wikidata.org/entity/Q568498,sénateur romain
http://www.wikidata.org/entity/Q569537,évêque diocésain
http://www.wikidata.org/entity/Q570034,
http://www.wikidata.org/entity/Q570532,
http://www.wikidata.org/entity/Q573991,sénateur romain
http://www.wikidata.org/entity/Q576388,
http://www.wikidata.org/entity/Q576917,préfet d'Égypte
http://www.wikidata.org/entity/Q577115,
http://www.wikidata.org/entity/Q577184,consul
http://www.wikidata.org/entity/Q577184,censeur
http://www.wikidata.org/entity/Q577184,sénateur romain
http://www.wikidata.org/entity/Q577490,légat
http://www.wikidata.org/entity/Q577490,tribun de la plèbe
http://www.wikidata.org/entity/Q578291,sénateur romain
http://www.wikidata.org/entity/Q578364,sénateur romain
http://www.wikidata.org/entity/Q579263,
http://www.wikidata.org/entity/Q579432,préfet de Rome
http://www.wikidata.org/entity/Q579432,sénateur romain
http://www.wikidata.org/entity/Q579522,
http://www.wikidata.org/entity/Q579548,consul
http://www.wikidata.org/entity/Q579548,sénateur romain
http://www.wikidata.org/entity/Q580706,
http://www.wikidata.org/entity/Q580979,consul
http://www.wikidata.org/entity/Q580979,maître de cavalerie
http://www.wikidata.org/entity/Q580979,sénateur romain
http://www.wikidata.org/entity/Q581419,consul
http://www.wikidata.org/entity/Q581419,préteur
http://www.wikidata.org/entity/Q581419,censeur
http://www.wikidata.org/entity/Q581419,sénateur romain
http://www.wikidata.org/entity/Q583523,
http://www.wikidata.org/entity/Q583552,
http://www.wikidata.org/entity/Q583574,
http://www.wikidata.org/entity/Q583860,édile
http://www.wikidata.org/entity/Q583860,tribun de la plèbe
http://www.wikidata.org/entity/Q583860,sénateur romain
http://www.wikidata.org/entity/Q586046,consul
http://www.wikidata.org/entity/Q586046,préteur
http://www.wikidata.org/entity/Q586046,édile
http://www.wikidata.org/entity/Q586046,sénateur romain
http://www.wikidata.org/entity/Q586829,gouverneur romain
http://www.wikidata.org/entity/Q586829,sénateur romain
http://www.wikidata.org/entity/Q586974,consul
http://www.wikidata.org/entity/Q586974,préteur
http://www.wikidata.org/entity/Q586974,gouverneur romain
http://www.wikidata.org/entity/Q586974,sénateur romain
http://www.wikidata.org/entity/Q587621,
http://www.wikidata.org/entity/Q589334,
http://www.wikidata.org/entity/Q589448,consul
http://www.wikidata.org/entity/Q589448,dictateur
http://www.wikidata.org/entity/Q589448,sénateur romain
http://www.wikidata.org/entity/Q589792,consul
http://www.wikidata.org/entity/Q589792,sénateur romain
http://www.wikidata.org/entity/Q594441,consul
http://www.wikidata.org/entity/Q594441,sénateur romain
http://www.wikidata.org/entity/Q596777,préfet de Rome
http://www.wikidata.org/entity/Q596777,sénateur romain
http://www.wikidata.org/entity/Q598225,
http://www.wikidata.org/entity/Q598254,
http://www.wikidata.org/entity/Q598727,évêque
http://www.wikidata.org/entity/Q603233,consul
http://www.wikidata.org/entity/Q603233,préfet du prétoire
http://www.wikidata.org/entity/Q603233,sénateur romain
http://www.wikidata.org/entity/Q603361,consul
http://www.wikidata.org/entity/Q603361,gouverneur romain
http://www.wikidata.org/entity/Q604360,consul
http://www.wikidata.org/entity/Q604360,censeur
http://www.wikidata.org/entity/Q604360,sénateur romain
http://www.wikidata.org/entity/Q604505,consul
http://www.wikidata.org/entity/Q604505,sénateur romain
http://www.wikidata.org/entity/Q606139,
http://www.wikidata.org/entity/Q606249,
http://www.wikidata.org/entity/Q606409,consul
http://www.wikidata.org/entity/Q606565,
http://www.wikidata.org/entity/Q606633,
http://www.wikidata.org/entity/Q606722,
http://www.wikidata.org/entity/Q607934,consul
http://www.wikidata.org/entity/Q607934,préfet de Rome
http://www.wikidata.org/entity/Q607934,préfet du prétoire
http://www.wikidata.org/entity/Q607934,sénateur romain
http://www.wikidata.org/entity/Q611183,sénateur romain
http://www.wikidata.org/entity/Q611287,consul
http://www.wikidata.org/entity/Q611287,sénateur romain
http://www.wikidata.org/entity/Q611638,questeur
http://www.wikidata.org/entity/Q612508,consul
http://www.wikidata.org/entity/Q612508,sénateur romain
http://www.wikidata.org/entity/Q615040,consul
http://www.wikidata.org/entity/Q615040,préteur
http://www.wikidata.org/entity/Q615040,légat
http://www.wikidata.org/entity/Q615040,édile curule
http://www.wikidata.org/entity/Q615040,sénateur romain
http://www.wikidata.org/entity/Q615652,préfet du prétoire
http://www.wikidata.org/entity/Q616864,consul
http://www.wikidata.org/entity/Q616864,légat
http://www.wikidata.org/entity/Q11924415,édile
http://www.wikidata.org/entity/Q11924415,tribun de la plèbe
http://www.wikidata.org/entity/Q11924417,préteur
http://www.wikidata.org/entity/Q11924417,légat
http://www.wikidata.org/entity/Q11924417,gouverneur romain
http://www.wikidata.org/entity/Q11924417,sénateur romain
http://www.wikidata.org/entity/Q11924417,édile plébéien
http://www.wikidata.org/entity/Q11924422,
http://www.wikidata.org/entity/Q11924423,tribun de la plèbe
http://www.wikidata.org/entity/Q11924424,préteur
http://www.wikidata.org/entity/Q11924424,questeur
http://www.wikidata.org/entity/Q11924424,édile
http://www.wikidata.org/entity/Q11924424,gouverneur romain
http://www.wikidata.org/entity/Q11924630,sénateur romain
http://www.wikidata.org/entity/Q11924631,tribun militaire
http://www.wikidata.org/entity/Q11925026,
http://www.wikidata.org/entity/Q11925283,
http://www.wikidata.org/entity/Q11925462,
http://www.wikidata.org/entity/Q11925501,
http://www.wikidata.org/entity/Q11926234,
http://www.wikidata.org/entity/Q11926389,
http://www.wikidata.org/entity/Q11929360,
http://www.wikidata.org/entity/Q11929366,
http://www.wikidata.org/entity/Q11929380,
http://www.wikidata.org/entity/Q11929385,
http://www.wikidata.org/entity/Q11929387,sénateur romain
http://www.wikidata.org/entity/Q11929464,consul
http://www.wikidata.org/entity/Q11929464,gouverneur romain
http://www.wikidata.org/entity/Q11929486,préfet du prétoire
http://www.wikidata.org/entity/Q11929517,
http://www.wikidata.org/entity/Q11929531,
http://www.wikidata.org/entity/Q11929534,
http://www.wikidata.org/entity/Q11931290,
http://www.wikidata.org/entity/Q11931332,
http://www.wikidata.org/entity/Q11931914,
http://www.wikidata.org/entity/Q11932037,sénateur romain
http://www.wikidata.org/entity/Q11933545,
http://www.wikidata.org/entity/Q11933548,tribun de la plèbe
http://www.wikidata.org/entity/Q11933549,préteur
http://www.wikidata.org/entity/Q11933550,tribun de la plèbe
http://www.wikidata.org/entity/Q11933551,
http://www.wikidata.org/entity/Q11934034,tribun de la plèbe
http://www.wikidata.org/entity/Q11934035,sénateur romain
http://www.wikidata.org/entity/Q11934036,consul
http://www.wikidata.org/entity/Q11934037,
http://www.wikidata.org/entity/Q11934039,
http://www.wikidata.org/entity/Q11934042,
http://www.wikidata.org/entity/Q11934044,légat
http://www.wikidata.org/entity/Q11934044,sénateur romain
http://www.wikidata.org/entity/Q11934046,
http://www.wikidata.org/entity/Q11934048,gouverneur romain
http://www.wikidata.org/entity/Q11934050,
http://www.wikidata.org/entity/Q11934051,
http://www.wikidata.org/entity/Q11934052,préteur
http://www.wikidata.org/entity/Q11934052,gouverneur romain
http://www.wikidata.org/entity/Q11934053,gouverneur romain
http://www.wikidata.org/entity/Q11934055,tribun de la plèbe
http://www.wikidata.org/entity/Q11934056,préteur
http://www.wikidata.org/entity/Q11934062,
http://www.wikidata.org/entity/Q11934064,
http://www.wikidata.org/entity/Q11934067,
http://www.wikidata.org/entity/Q11934074,
http://www.wikidata.org/entity/Q11934075,édile
http://www.wikidata.org/entity/Q11934079,consul
http://www.wikidata.org/entity/Q11934079,sénateur romain
http://www.wikidata.org/entity/Q11934081,préteur
http://www.wikidata.org/entity/Q11934083,tribun de la plèbe
http://www.wikidata.org/entity/Q11934085,gouverneur romain
http://www.wikidata.org/entity/Q11934087,
http://www.wikidata.org/entity/Q11934088,tribun de la plèbe
http://www.wikidata.org/entity/Q11934089,tribun de la plèbe
http://www.wikidata.org/entity/Q11934090,
http://www.wikidata.org/entity/Q11934091,préteur
http://www.wikidata.org/entity/Q11934091,gouverneur romain
http://www.wikidata.org/entity/Q11934092,consul
http://www.wikidata.org/entity/Q11934092,sénateur romain
http://www.wikidata.org/entity/Q11934095,préteur
http://www.wikidata.org/entity/Q11934101,
http://www.wikidata.org/entity/Q11934104,
http://www.wikidata.org/entity/Q11934105,préteur
http://www.wikidata.org/entity/Q11934105,sénateur romain
http://www.wikidata.org/entity/Q11934108,
http://www.wikidata.org/entity/Q11934109,
http://www.wikidata.org/entity/Q11934110,
http://www.wikidata.org/entity/Q11934111,légat
http://www.wikidata.org/entity/Q11934111,tribun de la plèbe
http://www.wikidata.org/entity/Q11934111,édile plébéien
http://www.wikidata.org/entity/Q11934113,
http://www.wikidata.org/entity/Q11934116,préteur
http://www.wikidata.org/entity/Q11934117,
http://www.wikidata.org/entity/Q11934119,
http://www.wikidata.org/entity/Q11934120,
http://www.wikidata.org/entity/Q11934121,
http://www.wikidata.org/entity/Q11934127,tribun de la plèbe
http://www.wikidata.org/entity/Q11934130,consul
http://www.wikidata.org/entity/Q11934130,gouverneur romain
http://www.wikidata.org/entity/Q11934132,
http://www.wikidata.org/entity/Q11934133,
http://www.wikidata.org/entity/Q11934135,préteur
http://www.wikidata.org/entity/Q11934135,édile
http://www.wikidata.org/entity/Q616864,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q616864,sénateur romain
http://www.wikidata.org/entity/Q617349,consul
http://www.wikidata.org/entity/Q618161,apôtre
http://www.wikidata.org/entity/Q618599,
http://www.wikidata.org/entity/Q621101,préfet de Rome
http://www.wikidata.org/entity/Q621101,sénateur romain
http://www.wikidata.org/entity/Q621105,consul
http://www.wikidata.org/entity/Q621105,sénateur romain
