item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pere,mere
http://www.wikidata.org/entity/Q718990,Titus Statilius Taurus,Titus,Statilius,,Statilii,masculin,,,0053-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q718560,http://www.wikidata.org/entity/Q12274550
http://www.wikidata.org/entity/Q767933,Marcus Pompeius Silvanus Staberius Flavianus,Marcus,Staberius,Silvanus,Staberii,masculin,0050-01-01T00:00:00Z,Arles,0083-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q767961,Gnaeus Caecilius Simplex,Cnaeus,Caecilius,,Caecilii,masculin,0050-01-01T00:00:00Z,,0069-12-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q767986,Caius Vibius Rufus,Caius,Vibius,,Vibii,masculin,-0050-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q768530,Petronius Annianus,t2274963761,Petronius,Annianus,Petronii,masculin,0250-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q770851,Marcus Antonius Rufinus,Marcus,Antonius,,Antonii,masculin,0050-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q770991,Lucius Vipstanus Messalla,Lucius,,,,masculin,0075-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q738590,
http://www.wikidata.org/entity/Q772539,Aulus Caecina,Aulus,Caecina,,Caecinae,masculin,-0100-01-01T00:00:00Z,Rome antique,-0100-01-01T00:00:00Z,t2244495825,t2244495826,t2244495821
http://www.wikidata.org/entity/Q772652,Aulus Cornelius Palma Frontonianus,Aulus,,,,masculin,0001-01-01T00:00:00Z,Rome,0117-01-01T00:00:00Z,Terracine,,
http://www.wikidata.org/entity/Q772677,Aulus Cremutius Cordus,Aulus,,,,masculin,-0050-01-01T00:00:00Z,,0025-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q772732,Aulus Gabinius Secundus,Aulus,Gabinius,Secundus,Gabinii,masculin,,,0100-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Aulus,Julius,Quadratus,Julii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Caius,Julius,Quadratus,Julii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Aulus,Antius,Quadratus,Julii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Caius,Antius,Quadratus,Julii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Aulus,Julius,Quadratus,Antii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Caius,Julius,Quadratus,Antii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Aulus,Antius,Quadratus,Antii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772809,Caius Antius Aulus Julius Quadratus,Caius,Antius,Quadratus,Antii,masculin,0050-01-01T00:00:00Z,Pergame,,,,
http://www.wikidata.org/entity/Q772898,Aulus Petronius Lurco,Aulus,Petronius,Lurco,Petronii,masculin,0050-01-01T00:00:00Z,,,,,
