itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pereLabel,mereLabel
Caeso Quinctius Flamininus,Caeso,Quinctius,Flamininus,Quinctii,masculin,,,,,Caeso Quinctius Claudus,
Quintus Servilius Caepio Brutus,Quintus,Servilius,Caepio,Servilii,masculin,,Rome antique,t2296035972,t2296035974,t2296035969,t2296035968
Titianus le Jeune,t2178674234,t2178674237,Titianus,t2178674235,masculin,,,,,Julius Titianus,
Lucius Valerius Licinianus,Lucius,Valerius,Licinianus,Valerii,masculin,0050-01-01T00:00:00Z,Augusta Bilbilis,,,,
Valerius Messalla,t2165892942,Valerius,Messalla,Valerii,masculin,,Rome antique,t2165892940,t2165892943,t2165892946,t2165892945
Vipsanius Atticus,t2146601726,Vipsanius,Atticus,Vipsanii,masculin,,,,,,
Gaius Virgilius,Caius,Vergilius,,Vergilii,masculin,,Rome antique,t2165892972,t2165892974,t2165892973,t2165892962
Manilius Rusticianus,t2236127891,Manilius,,Manilii,masculin,,,0400-01-01T00:00:00Z,,,
Quintus Anicius Praenestinus,Quintus,,,,masculin,-0350-01-01T00:00:00Z,,,,,
Abundantius,,,,,masculin,,,,,,
Quintus Aburnius Caedicianus,Quintus,Aburnius,Caedicianus,Aburnii,masculin,0100-01-01T00:00:00Z,t2126878958,0200-01-01T00:00:00Z,t2126878961,,
Marcus Aurelius Decimus,Marcus,Aurelius,,Aurelii,masculin,,,,,,
Julius Eubulidas,t2131547891,Julius,,,masculin,,,,,,
Sempronius Tuditanus,t2130180890,Sempronius,Tuditanus,Sempronii,masculin,,Rome antique,,t2130180896,Caius Sempronius Tuditanus,t2130180895
Lucius Antonius Naso,Lucius,Antonius,Naso,,masculin,0050-01-01T00:00:00Z,,,,,
Titus Atilius Rufus,Titus,Atilius,Rufus,Atilii,masculin,,,0085-01-01T00:00:00Z,,,
Aulus Minucius Thermus,Aulus,Minucius,,Minucii,masculin,,Rome antique,t2165892995,t2165892994,t2165892998,t2165892997
Émilien de Nicée,,,,,masculin,,,,,,
Spurius Lucretius,Spurius,Lucretius,,Lucretii,masculin,,Rome antique,t2165893015,t2165893013,t2165893018,t2165893022
Fabricius Veiento,,,,,masculin,0100-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,,
Félix de Gérone,,,,,masculin,0300-01-01T00:00:00Z,Gérone,0307-03-19T00:00:00Z,,,
Flavius Heracleo,,,,,masculin,,,,,,
Flavius Maternianus,,,,,masculin,,,,,,
Flavianus,t2059104306,t2059104307,Flavianus,t2059104309,masculin,,,,,,
Flavianus,t2060499288,t2060499292,Flavianus,t2060499290,masculin,,,,,,
Fundania,,Fundania,,Fundanii,féminin,,,,,Gaius Fundanius,
Gaius Afranius Stellio,Caius,Afranius,Stellio,Afranii,masculin,,Rome antique,t2165893011,t2165893024,t2165893012,t2165893020
Gaius Arpineius,Caius,Arpineius,,Arpineii,masculin,,Rome antique,t2165893042,t2165893044,t2165893047,t2165893045
Gaius Aurunculeius,Caius,Aurunculeius,,Aurunculeii,masculin,,Rome antique,t2165893084,t2165893087,t2165893085,t2165893088
Gaius Burrienus,Caius,,,,masculin,,,,,,
Gaius Caedicius,Caius,Caedicius,,Caedicii,masculin,,Rome antique,t2165893065,t2165893063,t2165893066,t2165893068
Gaius Cosconius Calidianus,Caius,Cosconius,Calidianus,Cosconii,masculin,,Rome antique,t2165893099,t2165893095,t2165893096,t2165893093
Gaius Stertinius,Caius,,,,masculin,,,,,,
Gaius Fonteius,Caius,Fonteius,,Fonteii,masculin,,Rome antique,-0090-01-01T00:00:00Z,Asculum Picenum,t2256985994,t2256985989
Gaius Fundanius,Caius,Fundanius,,Fundanii,masculin,,Rome antique,t2229503770,t2229503767,t2229503772,t2229503771
Gaius Hostilius,Caius,Hostilius,Tubulus,Hostilii,masculin,t2208876781,t2208876783,t2208876784,t2208876775,Gaius Hostilius Tubulus,t2208876785
Gaius Licinius Sacerdos,Caius,Licinius,Sacerdos,Licinii,masculin,,Rome antique,t2278682092,t2278682091,t2278682094,t2278682089
Caius Livius Drusus,Caius,Livius,Drusus,Livii,masculin,-0159-01-01T00:00:00Z,Rome antique,-0099-01-01T00:00:00Z,t2294899054,Caius Livius Drusus,t2294899052
Gaius Minucius Augurinus,Caius,Minucius,Augurinus,Minucii,masculin,,Rome antique,t2263773992,t2263773994,t2263773991,t2263773995
Gaius Ampius,Caius,Ampius,,Ampii,masculin,,Rome antique,t2165893189,t2165893185,t2165893183,t2165893188
Gaius Popillius,Caius,Popillius,,Popillii,masculin,-0200-01-01T00:00:00Z,t2067146789,-0100-01-01T00:00:00Z,t2067146788,t2067146783,t2067146787
Gaius Titius,Caius,Titius,,Titii,masculin,,Rome antique,t2274773022,t2274773020,t2274773025,t2274773023
Gaius Vibius Varus,Caius,,,,masculin,-0050-01-01T00:00:00Z,,,,,
Gnaeus Laetorius,Cnaeus,Laetorius,,Laetorii,masculin,,Rome antique,t2165893231,t2165893227,t2165893229,t2165893225
Cnaeus Nerius,Cnaeus,Nerius,,,masculin,,,,,,
Cnaeus Sicinius,Cnaeus,Sicinius,,Sicinii,masculin,,Rome antique,t2281081864,t2281081865,t2281081861,t2281081858
Cnaeus Sicinius,Cnaeus,Sicinius,,Sicinii,masculin,,,,,,
Gutta,t2124638079,t2124638083,Gutta,t2124638081,masculin,,,,,,
Haterius Rufus,t2153121713,Haterius,Rufus,Haterii,masculin,,,,,,
Helvius Mancia,t2165894364,Helvius,Mancia,Helvii,masculin,,Rome antique,t2165894362,t2165894360,t2165894363,t2165894366
Hirtia,,Hirtia,,Hirtii,féminin,,Rome antique,t2165893267,t2165893269,t2165893262,t2165893271
Hispala Faecenia,Hispala,Faecenia,,Faecenia gens,féminin,,Rome antique,t2165893238,t2165893237,t2165893243,t2165893241
Julius Rufinianus,t2294507325,Julius,,Julii,masculin,,,,,,
Julius Titianus,t2178673251,Julius,Titianus,Julii,masculin,,,,,,
Junius Mauricianus,,,,,masculin,,,,,,
Lucius Bellienus,Lucius,Bellienus,,Bellieni,masculin,,Rome antique,t2165893294,t2165893292,t2165893295,t2165893289
Lucius Canuleius,Lucius,Canuleius,,Canuleii,masculin,,Rome antique,t2165893304,t2165893307,t2165893308,t2165893306
Lucius Caepasius,,,,,masculin,,,,,,
Lucius Caesulenus,Lucius,Caesulenus,,Caesuleni,masculin,,Rome antique,t2165893275,t2165893265,t2165893270,t2165893273
Lucius Cornelius Lentulus Caudinus,Lucius,Cornelius,Caudinus,Cornelii,masculin,,Rome antique,t2236870980,t2236870982,Lucius Cornelius Lentulus Caudinus,t2236870978
Lucius Cornelius Lentulus Caudinus,Lucius,Cornelius,Lentulus,Cornelii,masculin,,Rome antique,t2236870980,t2236870982,Lucius Cornelius Lentulus Caudinus,t2236870978
Lucius Staberius,Lucius,Staberius,,Staberii,masculin,-0050-01-01T00:00:00Z,,,,,
Lucius Stertinius,Lucius,,,,masculin,,,,,,
Lucius Hortensius,Lucius,Hortensius,,Hortensii,masculin,,Rome antique,t2165893336,t2165893337,t2165893340,t2165893338
Lucius Iulius Vopiscus Iullus,Lucius,Julius,Jullus,Julii,masculin,-0450-01-01T00:00:00Z,Rome antique,-0450-01-01T00:00:00Z,t2166422959,t2166422955,t2166422960
Lucius Licinius Lucullus,Lucius,Licinius,Lucullus,Licinii,masculin,,Rome antique,t2264316444,t2264316450,t2264316446,t2264316449
Lucius Licinius Sura,,,,,masculin,t2264396348,,-0100-01-01T00:00:00Z,Tarraco,,
Caecilia Metella Balearica,,Caecilia,Metella,Caecilii,féminin,-0150-01-01T00:00:00Z,Rome antique,-0070-01-01T00:00:00Z,t2234176168,Quintus Caecilius Metellus Baliaricus,t2234176165
Lucius Hirtuleius,Lucius,,,,masculin,-0150-01-01T00:00:00Z,,-0200-01-01T00:00:00Z,,,
Julia,,Julia,,Julii,féminin,-0200-01-01T00:00:00Z,t2077393688,-0038-01-01T00:00:00Z,t2077393685,Lucius Julius Caesar,Fulvia
Julia,,Julia,,Julii,féminin,-0100-01-01T00:00:00Z,t2077393688,-0038-01-01T00:00:00Z,t2077393685,Lucius Julius Caesar,Fulvia
Julia Procilla,,Julia,,Julii,féminin,t2126478657,,0069-01-01T00:00:00Z,,,
Latinius Pandus,t2114913050,Latinius,,,masculin,-0001-01-01T00:00:00Z,,0001-01-01T00:00:00Z,,,
Lucius Calpurnius Bestia,Lucius,Calpurnius,Bestia,Calpurnii,masculin,-0153-01-01T00:00:00Z,Rome antique,t2236138953,t2236138961,t2236138954,t2236138960
Livia Ocellina,,Livia,,Livii,féminin,,,,,,
Lollius Bassus,,Lollius,,Lollii,masculin,-0050-01-01T00:00:00Z,,0020-01-01T00:00:00Z,,,
Gaius Turranius Gracilis,Caius,,,,masculin,-0041-01-01T00:00:00Z,,,,,
Lucilia,,Lucilia,,Lucilii,féminin,,,,,,
Lucius Autronius Paetus,Lucius,Autronius,,Autronii,masculin,-0050-01-01T00:00:00Z,Rome antique,-0050-01-01T00:00:00Z,t2166347428,Publius Autronius Paetus,t2166347439
Lucius Caesennius Antoninus,Lucius,Caesennius,Antoninus,Caesennii,masculin,0095-01-01T00:00:00Z,,,,Lucius Caesennius Sospes,
Lucius Caesennius Cento,Lucius,,,,masculin,-0050-01-01T00:00:00Z,,,,,
Lucius Claudius Pulcher Nemo,Lucius,Claudius,Pulcher,Claudii,masculin,,,,,Appius Claudius Pulcher,
Lucius Clodius Tineius Pupienus Bassus,Lucius,Tineius,,Tineii,masculin,0220-01-01T00:00:00Z,,,,Titus Clodius Pupienus Pulcher Maximus,
Lucius Fufius,Lucius,Fufius,,Fufii,masculin,,Rome antique,t2165890815,t2165890822,t2165890820,t2165890821
Lucius Julius Maelo Caudicus,Lucius,Julius,,Julii,masculin,-0009-01-01T00:00:00Z,,,,,
Lucius Julius Gainius Fabius Agrippa,Lucius,Fabius,,Fabii,masculin,0001-01-01T00:00:00Z,,0101-01-01T00:00:00Z,,,
Lucius Licinius Varro Murena,Lucius,Licinius,Murena,Licinii,masculin,-0050-01-01T00:00:00Z,Rome antique,-0021-01-01T00:00:00Z,Rome,Lucius Licinius Murena,t2267975253
Lucius Licinius Varro Murena,Lucius,Licinius,Murena,Licinii,masculin,-0050-01-01T00:00:00Z,Rome antique,-0021-01-01T00:00:00Z,Rome,Aulus Terentius Varro,t2267975253
Lucius Manlius Torquatus,Lucius,Manlius,Torquatus,Manlii,masculin,-0093-01-01T00:00:00Z,Rome antique,-0045-01-01T00:00:00Z,Hippone,Lucius Manlius Torquatus,t2125275238
Lucius Mindius,Lucius,,,,masculin,0001-01-01T00:00:00Z,,0085-01-01T00:00:00Z,,,
Lucius Nonius Asprenas,Lucius,Nonius,,Nonii,masculin,,,,,Lucius Nonius Asprenas,
Lucius Calpurnius Piso,Lucius,Calpurnius,Piso,Calpurnii,masculin,-0200-01-01T00:00:00Z,Rome antique,t2115015609,t2115015612,t2115015608,t2115015618
Lucius Quinctius,Lucius,Quinctius,,Quinctii,masculin,-0123-01-01T00:00:00Z,,t2273195186,,,
Lucius Roscius Otho,Lucius,Roscius,Otho,Roscii,masculin,-0150-01-01T00:00:00Z,,-0150-01-01T00:00:00Z,Rome,,
Lucius Roscius,Lucius,Roscius,,Roscii,masculin,-0500-01-01T00:00:00Z,t2109044524,-0437-01-01T00:00:00Z,Fidènes,t2109044527,t2109044526
Lucius Septimius,Lucius,Septimius,,Septimii,masculin,,,,,,
Lucius Septimius Flavianus Flavillianus,Lucius,Septimius,Flavianus,Septimii,masculin,,,,,,
Lucius Septimius Flavianus Flavillianus,Lucius,Septimius,Flavillianus,Septimii,masculin,,,,,,
Lucius Tarius Rufus,Lucius,,,,masculin,-0001-01-01T00:00:00Z,,0001-01-01T00:00:00Z,,,
Lucius Turranius Venustus Gratianus,Lucius,,,,masculin,0250-01-01T00:00:00Z,,,,,
Lucius Vibullius Hipparchus,Lucius,Vibullius,,Vibullii,masculin,0161-01-01T00:00:00Z,,,,Lucius Vibullius Rufus,Athenais
Lucius Vibullius Hipparchus,Lucius,Vibullius,,Vibullii,masculin,,,,,Lucius Vibullius Rufus,Claudia Alcia
Lucius Vibius Sabinus,Lucius,Vibius,,Vibii,masculin,0050-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,,
Lucius Vibullius Rufus,Lucius,Vibullius,,Vibullii,masculin,,,,,Publius Aelius Vibullius Rufus,
Lucius Vipstanus Claudius Poplicola Messalla,Lucius,Claudius,,Claudii,masculin,0105-01-01T00:00:00Z,,0140-01-01T00:00:00Z,,Lucius Vipstanus Messalla,
Marcus Sattonius Iucundus,Marcus,,Iucundus,,masculin,,,,,,
Macrinus,t2193619806,t2193619805,Macrinus,t2193619804,masculin,0301-01-01T00:00:00Z,,,,,
Maecilius Fuscus,t2197136367,Maecilius,Fuscus,Maecilii,masculin,,,,,,
Cossutius,t2188090361,Cossutius,,Cossutii,masculin,,Rome antique,t2188090368,t2188090363,t2188090364,t2188090366
Marcellus of Capua,,,,,masculin,0300-01-01T00:00:00Z,Capoue,0400-01-01T00:00:00Z,Capoue,,
Marcius Agrippa,,Marcius,,Marcii,masculin,,,,,,
Marcus Anneius,Marcus,Anneius,,Anneii,masculin,,Rome antique,t2165890841,t2165890847,t2165890846,t2165890842
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Anicius,Flavianus,Anicii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Cocceius,Flavianus,Anicii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Anicius,Faustus,Anicii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Cocceius,Faustus,Anicii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Anicius,Flavianus,Cocceii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Cocceius,Flavianus,Cocceii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Anicius,Faustus,Cocceii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Cocceius Anicius Faustus Flavianus,Marcus,Cocceius,Faustus,Cocceii,masculin,0250-01-01T00:00:00Z,,,,,
Marcus Considius Nonianus,Marcus,,,,masculin,-0050-01-01T00:00:00Z,,,,,
Marcus Domitius Calvinus,Marcus,,,,masculin,-0120-01-01T00:00:00Z,,-0079-01-01T00:00:00Z,,,
Marcus Egnatius Marcellinus,Marcus,Egnatius,,Egnatii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Egnatius Postumus,Marcus,Egnatius,,Egnatii,masculin,,,,,,
Marcus Furius Camillus,Marcus,,,,masculin,,,,,,
Marcus Herennius,Marcus,Herennius,,Herennii,masculin,-0050-01-01T00:00:00Z,Rome antique,-0050-01-01T00:00:00Z,t2276455379,t2276455376,t2276455382
Marcus Junius Brutus,Marcus,Junius,Brutus,Junii,masculin,,,,,,Servilia of the Junii
Marcus Iunius Rufus,Marcus,Junius,,Junii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Mettius,Marcus,Mettius,,Mettii,masculin,,Rome antique,,t2119091764,t2119091746,t2119091745
Marcus Mettius Epaphroditus,Marcus,,,,masculin,,Chéronée,,,,
Marcus Plancius Varus,Marcus,,,,masculin,,,,,,
Marcus Postumius Pyrgensis,Marcus,Postumius,,Postumii,masculin,,Rome antique,,t2119091752,t2119091743,t2119091741
Marcus Pupienus Maximus,Marcus,,,,masculin,0145-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Marcus Tullius Cicero,Marcus,Tullius,Cicero,Tullii,masculin,,,,,,
Marcus Ulpius Eubiotus Leurus,Marcus,Ulpius,,Ulpii,masculin,,,,,,
Marcus Ulpius Leurus,Marcus,Ulpius,,Ulpii,masculin,0155-01-01T00:00:00Z,,,,,
Marius Valerianus,,Marius,,Marii,masculin,0201-01-01T00:00:00Z,,0201-01-01T00:00:00Z,,,
Mark Antony,,,,,masculin,,,,,,
Minucius Acilianus,,Minucius,,Minucii,masculin,,,,,Minucius Macrinus,
Minucius Macrinus,t2204643860,Minucius,Macrinus,Minucii,masculin,,,,,,
Gaius Iulius Commodus Orfitianus,Caius,Julius,,Julii,masculin,0150-01-01T00:00:00Z,,,,,
Titus Octacilius Crassus,Titus,Otacilius,Crassus,Otacilii,masculin,,Rome antique,t2246952263,t2246952264,Titus Otacilius Crassus,t2246952261
Modius Julius,,Modius,,Modii,masculin,,,,,,
Lucius Valerius Maximus Basilius,Lucius,Valerius,,Valerii,masculin,0250-01-01T00:00:00Z,,,,Lucius Valerius Messalla,
Defendens,,,,,masculin,0250-01-01T00:00:00Z,Thèbes,0286-01-01T00:00:00Z,Saint-Maurice,,
Sextus Cornelius Dexter,Sextus,Cornelius,Dexter,Cornelii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Paccius Silvanus Quintus Coredius Gallus Gargilius Antiquus,Marcus,,,,masculin,0050-01-01T00:00:00Z,,,,,
Titius Aristo,,,,,masculin,0001-01-01T00:00:00Z,Rome,0200-01-01T00:00:00Z,,,
Nonius Philippus,,Nonius,,Nonii,masculin,,,,,,
Octavia of the Julii,,,,,féminin,,,,,,Atia of the Julii
Octavius Sabinus,t2115367568,Octavius,,Octavii,masculin,,,,,,
Orestes of Cappadocia,,,,,masculin,,,,,,
Publius Aquillius Gallus,Publius,Aquillius,Gallus,Aquillii,masculin,,Rome antique,,t2255350535,t2255350532,t2255350536
Paconius Agrippinus,Quintus,Paconius,Agrippinus,Paconii,masculin,,,,,Marcus Paconius,
Pèlerin d'Auxerre,,,,,masculin,0300-01-01T00:00:00Z,,0270-01-01T00:00:00Z,Auxerre,,
Petronius,,Petronius,,Petronii,masculin,,,,,,
Flavius Philagrius,,Flavius,,Flavii,masculin,0295-01-01T00:00:00Z,,0350-01-01T00:00:00Z,,,
Plancia Magna,,,,,féminin,0075-01-01T00:00:00Z,,,,Marcus Plancius Varus,Julia
Pollienus Auspex,,,,,masculin,,,,,,
Pomponia Ummidia,,Pomponia,,Ummidii,féminin,0219-01-01T00:00:00Z,,,,"Pomponius Bassus (consul, 211)",Annia Faustina
Pomponia Ummidia,,Ummidia,,Ummidii,féminin,0219-01-01T00:00:00Z,,,,"Pomponius Bassus (consul, 211)",Annia Faustina
Postumius Suagrus,,Postumius,,Postumii,masculin,0250-01-01T00:00:00Z,,,,,
Publius Aelius Aelianus,Publius,Aelius,,Aelii,masculin,,,,,,
Publius Aelius Martialis,Publius,Aelius,Martialis,Aelii,masculin,,,,,,
Publius Aelius Vibullius Rufus,Publius,Aelius,,Aelii,masculin,,,,,,
Publius Atilius Aebutianus,Publius,Atilius,,Atilii,masculin,0150-01-01T00:00:00Z,Dalmatie,0188-01-01T00:00:00Z,Rome,,
Publius Canutius,Publius,Canutius,,Canutii,masculin,0106-01-01T00:00:00Z,,t2256010417,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Fuscus,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Fuscus,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Fuscus,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Fuscus,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Agricola,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Agricola,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Agricola,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Agricola,Aquillii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Regulus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Regulus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Regulus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Regulus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Brocchus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Brocchus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Brocchus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Brocchus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Fuscus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Fuscus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Fuscus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Fuscus,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Agricola,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Agricola,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Agricola,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Agricola,Sertorii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Regulus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Regulus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Regulus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Regulus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Brocchus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Brocchus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Brocchus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Brocchus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Fuscus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Fuscus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Fuscus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Fuscus,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Julius,Agricola,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Aquillius,Agricola,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Sertorius,Agricola,Pedanii,masculin,,,,,,
Cnaeus Sertorius Brocchus Aquilius Regulus Julius Agricola Pedanius Fuscus Julius Servianus,Cnaeus,Pedanius,Agricola,Pedanii,masculin,,,,,,
Lucius Junius Neratius Gallus Fulvius Macer,Lucius,Neratius,Gallus,Fulvii,masculin,,,,,,
Lucius Junius Neratius Gallus Fulvius Macer,Lucius,Fulvius,Gallus,Fulvii,masculin,,,,,,
Lucius Junius Neratius Gallus Fulvius Macer,Lucius,Junius,Gallus,Fulvii,masculin,,,,,,
Lucius Junius Neratius Gallus Fulvius Macer,Lucius,Neratius,Macer,Fulvii,masculin,,,,,,
Lucius Junius Neratius Gallus Fulvius Macer,Lucius,Fulvius,Macer,Fulvii,masculin,,,,,,
